Problem id,Successful condition,Successful python code,Experiment name,Arc-AGI version solved,Is Generalizable?,Gemini Pro 2.5 Analysis,
1d61978c,Adaptive_CP-ATS_Budget_Pool,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    n = len(input_grid)
    
    for i in range(n):
        for j in range(n):
            if input_grid[i][j] == 5:
                # Check if it's part of a diagonal pattern
                if i > 0 and j > 0 and input_grid[i-1][j-1] == 5:
                    output_grid[i][j] = 8
                elif i < n-1 and j < n-1 and input_grid[i+1][j+1] == 5:
                    output_grid[i][j] = 8
                elif i > 0 and j < n-1 and input_grid[i-1][j+1] == 5:
                    output_grid[i][j] = 2
                elif i < n-1 and j > 0 and input_grid[i+1][j-1] == 5:
                    output_grid[i][j] = 2
                else:
                    # Check if it's the first or last in a diagonal
                    if (i > 0 and j > 0 and input_grid[i-1][j-1] == 7) or (i < n-1 and j < n-1 and input_grid[i+1][j+1] == 7):
                        output_grid[i][j] = 2
                    elif (i > 0 and j < n-1 and input_grid[i-1][j+1] == 7) or (i < n-1 and j > 0 and input_grid[i+1][j-1] == 7):
                        output_grid[i][j] = 8
    return output_grid",120 experiment,V2 (no V1 version),FALSE,"Is the code generalizable? No.
	Analysis & Insights: All five of these frameworks produced code with the same fundamental flaw.
	The Flawed Logic: They all correctly identify the basic rule: check for an immediate diagonal neighbor to determine the color. However, they all fail to handle the ambiguous case of an isolated pixel. They each resolve this ambiguity with a different, incorrect heuristic or a hardcoded default (e.g., Code 5 invents a rule based on coordinate parity; Code 1 defaults to 8).
	Why it ""Worked"": They passed the test case only because the test grid did not contain any isolated grey pixels that would have triggered their flawed else conditions. Their core logic was correct for the ""easy"" parts of the problem, and the ""hard"" part was absent from the test.
	Insight (The ""Ambiguity Avoidance"" Anomaly): This is a critical finding. It shows a widespread tendency for most frameworks, from the simplest to the most complex, to fail when faced with ambiguity. Instead of deriving a deeper principle (like the Heterogeneous team did), they resort to simple, brittle defaults or invent nonsensical rules. This highlights a key limitation in their reasoning capabilities.",
1d61978c,Adaptive_CP-ATS_Fixed_Cycle,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    n = len(input_grid)
    
    for i in range(n):
        for j in range(n):
            if input_grid[i][j] == 5:
                # Check if this 5 is part of a diagonal pattern
                # Check top-left to bottom-right diagonal
                if i > 0 and j > 0 and input_grid[i-1][j-1] == 5:
                    output_grid[i][j] = 8
                elif i < n-1 and j < n-1 and input_grid[i+1][j+1] == 5:
                    output_grid[i][j] = 8
                # Check top-right to bottom-left diagonal
                elif i > 0 and j < n-1 and input_grid[i-1][j+1] == 5:
                    output_grid[i][j] = 2
                elif i < n-1 and j > 0 and input_grid[i+1][j-1] == 5:
                    output_grid[i][j] = 2
                else:
                    # If not part of a pair, leave as is (or set to 8 as default?)
                    output_grid[i][j] = 8
                    
    return output_grid",120 experiment,V2 (no V1 version),FALSE,"Is the code generalizable? No.
	Analysis & Insights: All five of these frameworks produced code with the same fundamental flaw.
	The Flawed Logic: They all correctly identify the basic rule: check for an immediate diagonal neighbor to determine the color. However, they all fail to handle the ambiguous case of an isolated pixel. They each resolve this ambiguity with a different, incorrect heuristic or a hardcoded default (e.g., Code 5 invents a rule based on coordinate parity; Code 1 defaults to 8).
	Why it ""Worked"": They passed the test case only because the test grid did not contain any isolated grey pixels that would have triggered their flawed else conditions. Their core logic was correct for the ""easy"" parts of the problem, and the ""hard"" part was absent from the test.
	Insight (The ""Ambiguity Avoidance"" Anomaly): This is a critical finding. It shows a widespread tendency for most frameworks, from the simplest to the most complex, to fail when faced with ambiguity. Instead of deriving a deeper principle (like the Heterogeneous team did), they resort to simple, brittle defaults or invent nonsensical rules. This highlights a key limitation in their reasoning capabilities.",
1d61978c,Baseline_Single_Agent,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    n = len(input_grid)
    
    for i in range(n):
        for j in range(n):
            if input_grid[i][j] == 5:
                # Check if the 5 is part of a diagonal pattern
                # Check top-left to bottom-right diagonal
                if (i > 0 and j > 0 and input_grid[i-1][j-1] == 5) or (i < n-1 and j < n-1 and input_grid[i+1][j+1] == 5):
                    output_grid[i][j] = 8
                # Check top-right to bottom-left diagonal
                elif (i > 0 and j < n-1 and input_grid[i-1][j+1] == 5) or (i < n-1 and j > 0 and input_grid[i+1][j-1] == 5):
                    output_grid[i][j] = 2
                else:
                    # Check if it's the first or last in a diagonal
                    if (i > 0 and j > 0 and input_grid[i-1][j-1] == 7) and (i < n-1 and j < n-1 and input_grid[i+1][j+1] == 7):
                        output_grid[i][j] = 2
                    elif (i > 0 and j < n-1 and input_grid[i-1][j+1] == 7) and (i < n-1 and j > 0 and input_grid[i+1][j-1] == 7):
                        output_grid[i][j] = 8
                    else:
                        # Default to 8 if no clear pattern (based on training examples)
                        output_grid[i][j] = 8
    return output_grid",120 experiment,V2 (no V1 version),FALSE,"Is the code generalizable? No.
	Analysis & Insights: All five of these frameworks produced code with the same fundamental flaw.
	The Flawed Logic: They all correctly identify the basic rule: check for an immediate diagonal neighbor to determine the color. However, they all fail to handle the ambiguous case of an isolated pixel. They each resolve this ambiguity with a different, incorrect heuristic or a hardcoded default (e.g., Code 5 invents a rule based on coordinate parity; Code 1 defaults to 8).
	Why it ""Worked"": They passed the test case only because the test grid did not contain any isolated grey pixels that would have triggered their flawed else conditions. Their core logic was correct for the ""easy"" parts of the problem, and the ""hard"" part was absent from the test.
	Insight (The ""Ambiguity Avoidance"" Anomaly): This is a critical finding. It shows a widespread tendency for most frameworks, from the simplest to the most complex, to fail when faced with ambiguity. Instead of deriving a deeper principle (like the Heterogeneous team did), they resort to simple, brittle defaults or invent nonsensical rules. This highlights a key limitation in their reasoning capabilities.",
1d61978c,Baseline_Static_Heterogeneous,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    n = len(input_grid)
    
    for i in range(n):
        for j in range(n):
            if input_grid[i][j] == 5:
                # Check if there's another 5 in the same diagonal
                found = False
                # Check upper-left to lower-right diagonal
                x, y = i - 1, j - 1
                while x >= 0 and y >= 0:
                    if input_grid[x][y] == 5:
                        found = True
                        break
                    x -= 1
                    y -= 1
                if not found:
                    x, y = i + 1, j + 1
                    while x < n and y < n:
                        if input_grid[x][y] == 5:
                            found = True
                            break
                        x += 1
                        y += 1
                
                if found:
                    output_grid[i][j] = 8
                else:
                    output_grid[i][j] = 2
                    
    return output_grid",120 experiment,V2 (no V1 version),TRUE,"Is the code generalizable? Yes. This is the only robust solution.
Analysis & Insights: This code demonstrates a superior level of algorithmic thinking.
The Logic: Instead of just checking immediate neighbors, it correctly implements a ""line search."" For each grey pixel, it searches along its \ diagonal to see if another grey pixel exists anywhere on that line. If so, it colors the original pixel aqua (8); otherwise, it colors it red (2). This is a robust and elegant way to resolve the ambiguity: a pixel is on a \ diagonal if and only if it has a partner somewhere on that line.
Insight (Success of Cognitive Diversity for Algorithmic Synthesis): This is a major victory for the Heterogeneousframework. Faced with ambiguity, it did not guess or hardcode a default. It synthesized a more complex and robust algorithm to definitively test for the property in question (""is part of a \ diagonal""). This suggests its diverse cognitive roles are crucial for moving beyond simple pattern matching to genuine algorithmic problem-solving.",
1d61978c,Baseline_Static_Homogeneous,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    n = len(input_grid)
    
    for i in range(n):
        for j in range(n):
            if input_grid[i][j] == 5:
                # Check if this is part of a diagonal pattern
                # For the first diagonal (top-left to bottom-right)
                if i > 0 and j > 0 and input_grid[i-1][j-1] == 5:
                    output_grid[i][j] = 8
                # For the second diagonal (top-right to bottom-left)
                elif i > 0 and j < n-1 and input_grid[i-1][j+1] == 5:
                    output_grid[i][j] = 2
                else:
                    # Check if this is the first in a diagonal
                    # For first diagonal
                    if i < n-1 and j < n-1 and input_grid[i+1][j+1] == 5:
                        output_grid[i][j] = 8
                    # For second diagonal
                    elif i < n-1 and j > 0 and input_grid[i+1][j-1] == 5:
                        output_grid[i][j] = 2
                    else:
                        # Single 5 not part of a diagonal
                        output_grid[i][j] = 8 if (i + j) % 2 == 0 else 2
    
    return output_grid",120 experiment,V2 (no V1 version),FALSE,"Is the code generalizable? No.
	Analysis & Insights: All five of these frameworks produced code with the same fundamental flaw.
	The Flawed Logic: They all correctly identify the basic rule: check for an immediate diagonal neighbor to determine the color. However, they all fail to handle the ambiguous case of an isolated pixel. They each resolve this ambiguity with a different, incorrect heuristic or a hardcoded default (e.g., Code 5 invents a rule based on coordinate parity; Code 1 defaults to 8).
	Why it ""Worked"": They passed the test case only because the test grid did not contain any isolated grey pixels that would have triggered their flawed else conditions. Their core logic was correct for the ""easy"" parts of the problem, and the ""hard"" part was absent from the test.
	Insight (The ""Ambiguity Avoidance"" Anomaly): This is a critical finding. It shows a widespread tendency for most frameworks, from the simplest to the most complex, to fail when faced with ambiguity. Instead of deriving a deeper principle (like the Heterogeneous team did), they resort to simple, brittle defaults or invent nonsensical rules. This highlights a key limitation in their reasoning capabilities.",
1d61978c,CP-ATS_Static,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    rows = len(input_grid)
    cols = len(input_grid[0]) if rows > 0 else 0
    
    for i in range(rows):
        for j in range(cols):
            if input_grid[i][j] == 5:
                # Check if the 5 is part of a diagonal pattern
                # Check top-left to bottom-right diagonal
                if (i > 0 and j > 0 and input_grid[i-1][j-1] == 5) or (i < rows-1 and j < cols-1 and input_grid[i+1][j+1] == 5):
                    output_grid[i][j] = 8
                # Check top-right to bottom-left diagonal
                elif (i > 0 and j < cols-1 and input_grid[i-1][j+1] == 5) or (i < rows-1 and j > 0 and input_grid[i+1][j-1] == 5):
                    output_grid[i][j] = 2
                else:
                    # If it's a single 5 not part of a diagonal, default to 2 (based on train example 2)
                    output_grid[i][j] = 2
    return output_grid",120 experiment,V2 (no V1 version),FALSE,"Is the code generalizable? No.
	Analysis & Insights: All five of these frameworks produced code with the same fundamental flaw.
	The Flawed Logic: They all correctly identify the basic rule: check for an immediate diagonal neighbor to determine the color. However, they all fail to handle the ambiguous case of an isolated pixel. They each resolve this ambiguity with a different, incorrect heuristic or a hardcoded default (e.g., Code 5 invents a rule based on coordinate parity; Code 1 defaults to 8).
	Why it ""Worked"": They passed the test case only because the test grid did not contain any isolated grey pixels that would have triggered their flawed else conditions. Their core logic was correct for the ""easy"" parts of the problem, and the ""hard"" part was absent from the test.
	Insight (The ""Ambiguity Avoidance"" Anomaly): This is a critical finding. It shows a widespread tendency for most frameworks, from the simplest to the most complex, to fail when faced with ambiguity. Instead of deriving a deeper principle (like the Heterogeneous team did), they resort to simple, brittle defaults or invent nonsensical rules. This highlights a key limitation in their reasoning capabilities.",
1e0a9b12,Adaptive_CP-ATS_Budget_Pool,"def solve(input_grid):
    if not input_grid:
        return []
    
    rows = len(input_grid)
    cols = len(input_grid[0]) if rows > 0 else 0
    
    # Create a copy of the input grid to modify
    output_grid = [row.copy() for row in input_grid]
    
    # Iterate through each column
    for c in range(cols):
        # Collect non-zero values in the column
        column_values = [input_grid[r][c] for r in range(rows) if input_grid[r][c] != 0]
        
        # Calculate the number of zeros to pad at the top
        zero_count = rows - len(column_values)
        
        # Reconstruct the column with zeros at the top and values at the bottom
        new_column = [0] * zero_count + column_values
        
        # Update the output grid
        for r in range(rows):
            output_grid[r][c] = new_column[r]
    
    return output_grid",120 experiment,V1 and V2 have the same logic,TRUE,"Is the code generalizable? Yes. These are all high-quality, robust solutions.
Analysis & Insights: All five of these frameworks produced excellent and functionally identical code.
The Logic: They all correctly implement the optimal, canonical algorithm for this task: iterate through each column, extract the non-zero values into a temporary list, and then reconstruct the column by padding with zeros at the top. This is efficient, clean, and perfectly generalizable.
Insight (Baseline Competency): This confirms that a ""column-wise gravity"" task falls squarely into the category of ""Simple Procedural Transformations"" that all competent frameworks can solve optimally. The success of the Single Agent here is particularly notable, reinforcing that for such tasks, complex team structures are unnecessary.
",
1e0a9b12,Adaptive_CP-ATS_Fixed_Cycle,"def solve(input_grid):
    # Create a copy of the input grid to modify
    output_grid = [row.copy() for row in input_grid]
    rows = len(output_grid)
    cols = len(output_grid[0]) if rows > 0 else 0
    
    # Iterate through each column
    for c in range(cols):
        # Collect non-zero values in the column
        column_values = [output_grid[r][c] for r in range(rows) if output_grid[r][c] != 0]
        # Count zeros in the column
        zero_count = rows - len(column_values)
        # Create new column with zeros at the top followed by the non-zero values
        new_column = [0] * zero_count + column_values
        # Update the column in the output grid
        for r in range(rows):
            output_grid[r][c] = new_column[r]
    
    return output_grid",120 experiment,V1 and V2 have the same logic,TRUE,"Is the code generalizable? Yes. These are all high-quality, robust solutions.
Analysis & Insights: All five of these frameworks produced excellent and functionally identical code.
The Logic: They all correctly implement the optimal, canonical algorithm for this task: iterate through each column, extract the non-zero values into a temporary list, and then reconstruct the column by padding with zeros at the top. This is efficient, clean, and perfectly generalizable.
Insight (Baseline Competency): This confirms that a ""column-wise gravity"" task falls squarely into the category of ""Simple Procedural Transformations"" that all competent frameworks can solve optimally. The success of the Single Agent here is particularly notable, reinforcing that for such tasks, complex team structures are unnecessary.
",
1e0a9b12,Baseline_Single_Agent,"def solve(input_grid):
    # Create a copy of the input grid to modify
    output_grid = [row.copy() for row in input_grid]
    rows = len(output_grid)
    cols = len(output_grid[0]) if rows > 0 else 0
    
    # Iterate through each column
    for c in range(cols):
        # Extract the column
        column = [output_grid[r][c] for r in range(rows)]
        non_zero = [val for val in column if val != 0]
        
        # Create the new column with zeros followed by non-zero values
        new_column = [0] * (rows - len(non_zero)) + non_zero
        
        # Update the output grid with the new column values
        for r in range(rows):
            output_grid[r][c] = new_column[r]
    
    return output_grid",120 experiment,V1 and V2 have the same logic,TRUE,"Is the code generalizable? Yes. These are all high-quality, robust solutions.
Analysis & Insights: All five of these frameworks produced excellent and functionally identical code.
The Logic: They all correctly implement the optimal, canonical algorithm for this task: iterate through each column, extract the non-zero values into a temporary list, and then reconstruct the column by padding with zeros at the top. This is efficient, clean, and perfectly generalizable.
Insight (Baseline Competency): This confirms that a ""column-wise gravity"" task falls squarely into the category of ""Simple Procedural Transformations"" that all competent frameworks can solve optimally. The success of the Single Agent here is particularly notable, reinforcing that for such tasks, complex team structures are unnecessary.
",
1e0a9b12,Baseline_Static_Heterogeneous,"def solve(input_grid):
    # Create a copy of the input grid to modify
    output_grid = [row.copy() for row in input_grid]
    rows = len(output_grid)
    cols = len(output_grid[0]) if rows > 0 else 0
    
    # Iterate through each column
    for c in range(cols):
        # Collect non-zero elements in the column
        column_values = [output_grid[r][c] for r in range(rows) if output_grid[r][c] != 0]
        # Count how many zeros are in the column
        zero_count = rows - len(column_values)
        # Create the new column with zeros at the top and values at the bottom
        new_column = [0] * zero_count + column_values
        # Update the column in the output grid
        for r in range(rows):
            output_grid[r][c] = new_column[r]
    
    return output_grid",120 experiment,V1 and V2 have the same logic,TRUE,"Is the code generalizable? Yes. These are all high-quality, robust solutions.
Analysis & Insights: All five of these frameworks produced excellent and functionally identical code.
The Logic: They all correctly implement the optimal, canonical algorithm for this task: iterate through each column, extract the non-zero values into a temporary list, and then reconstruct the column by padding with zeros at the top. This is efficient, clean, and perfectly generalizable.
Insight (Baseline Competency): This confirms that a ""column-wise gravity"" task falls squarely into the category of ""Simple Procedural Transformations"" that all competent frameworks can solve optimally. The success of the Single Agent here is particularly notable, reinforcing that for such tasks, complex team structures are unnecessary.
",
1e0a9b12,Baseline_Static_Homogeneous,"def solve(input_grid):
    # Create a copy of the input grid to modify
    output_grid = [row.copy() for row in input_grid]
    rows = len(output_grid)
    cols = len(output_grid[0]) if rows > 0 else 0
    
    # Find all non-zero values and their positions
    non_zero = []
    for i in range(rows):
        for j in range(cols):
            if output_grid[i][j] != 0:
                non_zero.append((i, j, output_grid[i][j]))
    
    # Sort non-zero values by their row in descending order (bottom to top)
    non_zero.sort(key=lambda x: -x[0])
    
    # Clear the grid
    for i in range(rows):
        for j in range(cols):
            output_grid[i][j] = 0
    
    # Place the non-zero values in the bottom-most available row for each column
    for i, j, val in non_zero:
        # Find the bottom-most empty row in this column
        for k in range(rows-1, -1, -1):
            if output_grid[k][j] == 0:
                output_grid[k][j] = val
                break
    
    return output_grid",120 experiment,V1 and V2 have the same logic,TRUE,"Is the code generalizable? Technically yes, but the logic is deeply flawed.
Analysis & Insights: This code is a stunning example of inefficient and convoluted reasoning.
The Flawed Logic: Instead of processing the grid column by column, this code implements a bizarre, global algorithm: 1) find all non-zero pixels in the entire grid and put them in a single list, 2) completely erase the output grid, 3) for each pixel from the original list, iterate from the bottom of its original column upwards to find the first empty spot to place it. This is a computationally expensive and logically roundabout way to achieve the same result.
Insight (The ""Implementer"" Bias Anomaly): This is a powerful and clear piece of evidence for your paper. The Homogeneous team, composed entirely of 'Implementer' agents, appears to have a strong cognitive bias towards concrete, step-by-step procedures, even when a more direct, abstract approach is available. It reasoned like this: ""To move things, I must first pick everything up, then clear the space, then put everything back one-by-one."" This is in stark contrast to the other frameworks, which reasoned abstractly: ""For each column, just rearrange its contents."" This is your strongest case for the cognitive biases of a non-diverse team.",
1e0a9b12,CP-ATS_Static,"def solve(input_grid):
    # Create a copy of the input grid to modify
    output_grid = [row.copy() for row in input_grid]
    rows = len(output_grid)
    cols = len(output_grid[0]) if rows > 0 else 0
    
    # Iterate through each column
    for c in range(cols):
        # Collect non-zero elements in the column
        column_values = [output_grid[r][c] for r in range(rows) if output_grid[r][c] != 0]
        # Count the number of non-zero elements
        count = len(column_values)
        
        # Clear the entire column
        for r in range(rows):
            output_grid[r][c] = 0
        
        # Place the non-zero elements at the bottom of the column
        for i in range(count):
            output_grid[rows - count + i][c] = column_values[i]
    
    return output_grid",120 experiment,V1 and V2 have the same logic,TRUE,"Is the code generalizable? Yes. These are all high-quality, robust solutions.
Analysis & Insights: All five of these frameworks produced excellent and functionally identical code.
The Logic: They all correctly implement the optimal, canonical algorithm for this task: iterate through each column, extract the non-zero values into a temporary list, and then reconstruct the column by padding with zeros at the top. This is efficient, clean, and perfectly generalizable.
Insight (Baseline Competency): This confirms that a ""column-wise gravity"" task falls squarely into the category of ""Simple Procedural Transformations"" that all competent frameworks can solve optimally. The success of the Single Agent here is particularly notable, reinforcing that for such tasks, complex team structures are unnecessary.
",
1f642eb9,Baseline_Single_Agent,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    rows = len(input_grid)
    cols = len(input_grid[0]) if rows > 0 else 0
    
    # Find the 8x8 block (assuming it's a rectangle of 8s)
    block_top = -1
    block_bottom = -1
    block_left = -1
    block_right = -1
    
    # Find the top and bottom of the 8 block
    for i in range(rows):
        if 8 in input_grid[i]:
            if block_top == -1:
                block_top = i
            block_bottom = i
    
    # Find the left and right of the 8 block
    for j in range(cols):
        has_8 = False
        for i in range(rows):
            if input_grid[i][j] == 8:
                has_8 = True
                break
        if has_8:
            if block_left == -1:
                block_left = j
            block_right = j
    
    if block_top == -1 or block_left == -1:
        return output_grid  # No 8 block found
    
    # Iterate through the grid to find numbers to propagate
    for i in range(rows):
        for j in range(cols):
            val = input_grid[i][j]
            if val != 0 and val != 8 and (j < block_left or j > block_right or i < block_top or i > block_bottom):
                # Determine direction to propagate
                if i < block_top:
                    # Propagate down to the top of the block
                    if j < block_left:
                        # Left side, propagate to top-left corner
                        target_row = block_top
                        target_col = block_left
                    elif j > block_right:
                        # Right side, propagate to top-right corner
                        target_row = block_top
                        target_col = block_right
                    else:
                        # Above the block, propagate to top-middle
                        target_row = block_top
                        target_col = j
                elif i > block_bottom:
                    # Propagate up to the bottom of the block
                    if j < block_left:
                        # Left side, propagate to bottom-left corner
                        target_row = block_bottom
                        target_col = block_left
                    elif j > block_right:
                        # Right side, propagate to bottom-right corner
                        target_row = block_bottom
                        target_col = block_right
                    else:
                        # Below the block, propagate to bottom-middle
                        target_row = block_bottom
                        target_col = j
                else:
                    # On the same row level as the block
                    if j < block_left:
                        # Left of the block, propagate to left side
                        target_row = i
                        target_col = block_left
                    elif j > block_right:
                        # Right of the block, propagate to right side
                        target_row = i
                        target_col = block_right
                
                # Apply the propagation if target is within bounds
                if 0 <= target_row < rows and 0 <= target_col < cols:
                    output_grid[target_row][target_col] = val
    
    return output_grid",120 experiment,V1 and V2 have the same logic,FALSE,"	Is the code generalizable? No. The logic is fundamentally wrong.
	Analysis & Insights: This code represents a catastrophic failure of reasoning.
	The Flawed Logic: It completely fails to deduce the ""direct projection"" rule. Instead, it hallucinates a ""nearest edge/corner"" rule. For any pixel outside the block, it tries to project it to the nearest point on the block's border.
	Insight (The ""Single Agent"" Cognitive Cliff): This is another perfect example of the Single Agent's weakness. It failed to grasp the multi-step procedural logic and instead over-simplified the problem with an incorrect geometric heuristic. This powerfully contrasts with its success on holistic/abstract tasks.


",
1f642eb9,Baseline_Static_Heterogeneous,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    rows = len(input_grid)
    cols = len(input_grid[0]) if rows > 0 else 0
    
    # Find the 8x8 block (assuming it's always present and identifiable by 8s)
    block_top = -1
    block_left = -1
    block_bottom = -1
    block_right = -1
    
    # Find the boundaries of the 8x8 block
    for i in range(rows):
        for j in range(cols):
            if input_grid[i][j] == 8:
                if block_top == -1 or i < block_top:
                    block_top = i
                if block_left == -1 or j < block_left:
                    block_left = j
                if i > block_bottom:
                    block_bottom = i
                if j > block_right:
                    block_right = j
    
    # If no 8x8 block found, return original grid
    if block_top == -1:
        return output_grid
    
    # Find all numbers outside the block that are in the first column or last column
    for i in range(rows):
        # First column (left side)
        if input_grid[i][0] != 0 and input_grid[i][0] != 8:
            # Copy to the block's left side (first column inside block)
            if block_left > 0:
                output_grid[i][block_left] = input_grid[i][0]
        
        # Last column (right side)
        if input_grid[i][cols-1] != 0 and input_grid[i][cols-1] != 8:
            # Copy to the block's right side (last column inside block)
            if block_right < cols - 1:
                output_grid[i][block_right] = input_grid[i][cols-1]
    
    # Find all numbers outside the block that are in the first row or last row
    for j in range(cols):
        # First row (top side)
        if input_grid[0][j] != 0 and input_grid[0][j] != 8:
            # Copy to the block's top side (first row inside block)
            if block_top > 0:
                output_grid[block_top][j] = input_grid[0][j]
        
        # Last row (bottom side)
        if input_grid[rows-1][j] != 0 and input_grid[rows-1][j] != 8:
            # Copy to the block's bottom side (last row inside block)
            if block_bottom < rows - 1:
                output_grid[block_bottom][j] = input_grid[rows-1][j]
    
    return output_grid",120 experiment,V1 and V2 have the same logic,TRUE,"Is the code generalizable? Yes. This is the only high-quality solution.
	Analysis & Insights: This code is a model of correct algorithmic thinking.
	The Logic: It correctly finds the bounding box of the central block. It then correctly implements the projection logic: for a projector pixel at (row=i, col=0), it copies the color to the target at (row=i, col=block_left), correctly preserving the row index. It does this correctly for all four borders.
	Insight (Success of Cognitive Diversity): This is another major victory for the Heterogeneousframework. Its success here suggests that its diverse cognitive structure is uniquely suited for problems that require decomposing a complex spatial task into its constituent parts (find object, find projectors, deduce mapping rule, apply rule) and implementing them correctly.",
1f642eb9,Baseline_Static_Homogeneous,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    rows = len(input_grid)
    cols = len(input_grid[0]) if rows > 0 else 0
    
    # Find the 8-block (assuming it's the largest contiguous block of 8s)
    eight_positions = []
    for i in range(rows):
        for j in range(cols):
            if input_grid[i][j] == 8:
                eight_positions.append((i, j))
    
    if not eight_positions:
        return output_grid
    
    # Find boundaries of the 8-block
    min_row = min(i for i, j in eight_positions)
    max_row = max(i for i, j in eight_positions)
    min_col = min(j for i, j in eight_positions)
    max_col = max(j for i, j in eight_positions)
    
    # Process left and right columns of the 8-block
    for i in range(rows):
        if input_grid[i][0] != 0:  # Left column has a non-zero value
            for j in range(min_col, max_col + 1):
                if (i, j) in eight_positions:
                    if j == min_col:  # First column of 8-block
                        output_grid[i][j] = input_grid[i][0]
        
        if input_grid[i][-1] != 0:  # Right column has a non-zero value
            for j in range(min_col, max_col + 1):
                if (i, j) in eight_positions:
                    if j == max_col:  # Last column of 8-block
                        output_grid[i][j] = input_grid[i][-1]
    
    # Process top and bottom rows of the grid
    for j in range(cols):
        if input_grid[0][j] != 0:  # Top row has a non-zero value
            for i in range(min_row, max_row + 1):
                if (i, j) in eight_positions:
                    if i == min_row:  # First row of 8-block
                        output_grid[i][j] = input_grid[0][j]
        
        if input_grid[-1][j] != 0:  # Bottom row has a non-zero value
            for i in range(min_row, max_row + 1):
                if (i, j) in eight_positions:
                    if i == max_row:  # Last row of 8-block
                        output_grid[i][j] = input_grid[-1][j]
    
    return output_grid",120 experiment,V1 and V2 have the same logic,TRUE,"s the code generalizable? Technically yes, but the implementation is deeply flawed.
Analysis & Insights: This code is a stunning example of inefficient reasoning.
The Flawed Logic: It arrives at the correct answer, but through a bizarrely complex and computationally expensive method. Instead of a simple copy, it performs nested loops and checks membership in a pre-calculated list of eight_positions for every single pixel.
Insight (The ""Implementer Bias"" Anomaly): This is the most compelling evidence you have for this specific anomaly. The Homogeneous team, likely composed of 'Implementer' agents, has demonstrated a profound cognitive bias towards concrete, brute-force, step-by-step procedures, even when a vastly simpler and more abstract solution is available. It is a textbook case of a non-diverse team failing to find an elegant solution.
",
1f642eb9,CP-ATS_Static,"def solve(input_grid):
    output_grid = [row.copy() for row in input_grid]
    rows = len(input_grid)
    cols = len(input_grid[0]) if rows > 0 else 0
    
    # Find the 8x8 block (assuming it's a rectangle of 8s)
    block_top = -1
    block_bottom = -1
    block_left = -1
    block_right = -1
    
    # Find the top and bottom of the 8 block
    for i in range(rows):
        for j in range(cols):
            if input_grid[i][j] == 8:
                if block_top == -1:
                    block_top = i
                block_bottom = i
                break
    
    # Find the left and right of the 8 block
    for j in range(cols):
        for i in range(rows):
            if input_grid[i][j] == 8:
                if block_left == -1:
                    block_left = j
                block_right = j
                break
    
    # If no 8 block found, return original grid
    if block_top == -1 or block_left == -1:
        return output_grid
    
    # Check if it's a solid rectangle of 8s (simplified assumption based on examples)
    # Now look for numbers to the left of the block in the same rows
    for i in range(rows):
        if input_grid[i][0] != 0 and input_grid[i][0] != 8:  # Found a number in first column
            num = input_grid[i][0]
            # Find the corresponding position in the 8 block's left side
            if block_left > 0 and i >= block_top and i <= block_bottom:
                output_grid[i][block_left] = num
    
    # Also look for numbers in the last column (right side)
    for i in range(rows):
        if input_grid[i][-1] != 0 and input_grid[i][-1] != 8:  # Found a number in last column
            num = input_grid[i][-1]
            # Find the corresponding position in the 8 block's right side
            if block_right < cols - 1 and i >= block_top and i <= block_bottom:
                output_grid[i][block_right] = num
    
    # Handle numbers above the block (top side)
    for j in range(cols):
        if input_grid[0][j] != 0 and input_grid[0][j] != 8:  # Found a number in first row
            num = input_grid[0][j]
            # Find the corresponding position in the 8 block's top side
            if block_top > 0 and j >= block_left and j <= block_right:
                output_grid[block_top][j] = num
    
    # Handle numbers below the block (bottom side)
    for j in range(cols):
        if input_grid[-1][j] != 0 and input_grid[-1][j] != 8:  # Found a number in last row
            num = input_grid[-1][j]
            # Find the corresponding position in the 8 block's bottom side
            if block_bottom < rows - 1 and j >= block_left and j <= block_right:
                output_grid[block_bottom][j] = num
    
    return output_grid",120 experiment,V1 and V2 have the same logic,FALSE,"Is the code generalizable? No.
Analysis & Insights: This code correctly identifies the goal but uses a flawed, non-generalizable heuristic.
The Flawed Logic: Instead of searching the entire grid for projector pixels, this code makes the brittle assumption that they will only ever be on the absolute outer border of the grid (row 0, row n-1, etc.).
Insight (The ""Simplistic Heuristic"" Failure): This is a consistent weakness we've seen in some static frameworks. Faced with a complex search problem, it opted for a much simpler (but incorrect) assumption that happened to work for the test case.",
